specimen_id,species_id,repository,catalogue_number,element,locality_id,provenance,evidence_confidence,photograph_available,photograph_source,3d_available,3d_repository,3d_id,notes
MAS-SP-0243,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9444,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0244,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9445,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0245,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9446,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0246,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9447,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0247,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9448,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0248,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9449,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0249,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9450,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0250,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9451,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0251,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9452,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0252,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9453,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0253,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9454,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0254,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9455,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0255,MAS-TAX-0020,"Natural History Museum, London (NHMUK)",PV R 9456,,MAS-LOC-0007,"Leiolopisma mauritianus (Günther, 1877). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0256,MAS-TAX-0021,"Natural History Museum, London (NHMUK)",PV R 9393,,MAS-LOC-0007,"Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0257,MAS-TAX-0021,"Natural History Museum, London (NHMUK)",PV R 9394,,MAS-LOC-0007,"Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0258,MAS-TAX-0021,"Natural History Museum, London (NHMUK)",PV R 9395,,MAS-LOC-0007,"Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0259,MAS-TAX-0025,"Natural History Museum, London (NHMUK)",PV R 9312,,MAS-LOC-0007,"Leiolopisma telfairii (Desjardins, 1831). NON-TYPE. Quaternary, Pleistocene. Caves, La Pouce Mountain, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0260,MAS-TAX-0019,"Natural History Museum, London (NHMUK)",PV R 4623,,MAS-LOC-0003,"Testudo Linnaeus, 1758. NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0261,MAS-TAX-0019,"Natural History Museum, London (NHMUK)",PV R 4622,,MAS-LOC-0003,"Testudo Linnaeus, 1758. NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0262,MAS-TAX-0026,"Natural History Museum, London (NHMUK)",PV R 4658,,MAS-LOC-0003,"Cylindraspis inepta (Gunther, 1873). NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0263,MAS-TAX-0027,"Natural History Museum, London (NHMUK)",PV R 4630,,MAS-LOC-0003,"Testudo aff. triserrata aff. sauzieri Gadow, 1895. NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0264,MAS-TAX-0028,"Natural History Museum, London (NHMUK)",PV R 4625,,MAS-LOC-0003,"Testudo triserrata Gunther, 1873. NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0265,MAS-TAX-0029,"Natural History Museum, London (NHMUK)",PV R 4667,,MAS-LOC-0003,"Testudo triserrata. NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0266,MAS-TAX-0026,"Natural History Museum, London (NHMUK)",PV R 4659,,MAS-LOC-0003,"Cylindraspis inepta (Gunther, 1873). NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0267,MAS-TAX-0026,"Natural History Museum, London (NHMUK)",PV R 4684,,MAS-LOC-0003,"Cylindraspis inepta (Gunther, 1873). NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0268,MAS-TAX-0030,"Natural History Museum, London (NHMUK)",PV R 4654,,MAS-LOC-0002,"Testudo vosmaeri Fitzinger, 1826. Quaternary, Pleistocene. Rodriguez (Rodrigues), Cavern, Rodriguez (Rodrigues). Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0269,MAS-TAX-0031,"Natural History Museum, London (NHMUK)",PV R 4632,,MAS-LOC-0003,"Testudo sumeirei Sauzier, 1892. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0270,MAS-TAX-0032,"Natural History Museum, London (NHMUK)",PV R 4643,,MAS-LOC-0003,"Testudo inepta Gunther, 1873. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0271,MAS-TAX-0033,"Natural History Museum, London (NHMUK)",PV R 4676,,MAS-LOC-0003,"Testudo sauzieri Gadow, 1895. HOLOTYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: HOLOTYPE. Age retained as reported by NHM.
MAS-SP-0272,MAS-TAX-0032,"Natural History Museum, London (NHMUK)",PV R 4644,,MAS-LOC-0003,"Testudo inepta Gunther, 1873. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0273,MAS-TAX-0031,"Natural History Museum, London (NHMUK)",PV R 4634,,MAS-LOC-0003,"Testudo sumeirei Sauzier, 1892. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0274,MAS-TAX-0028,"Natural History Museum, London (NHMUK)",PV R 4638,,MAS-LOC-0003,"Testudo triserrata Gunther, 1873. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0275,MAS-TAX-0028,"Natural History Museum, London (NHMUK)",PV R 4639,,MAS-LOC-0003,"Testudo triserrata Gunther, 1873. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0276,MAS-TAX-0028,"Natural History Museum, London (NHMUK)",PV R 4641,,MAS-LOC-0003,"Testudo triserrata Gunther, 1873. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0277,MAS-TAX-0028,"Natural History Museum, London (NHMUK)",PV R 4640,,MAS-LOC-0003,"Testudo triserrata Gunther, 1873. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0278,MAS-TAX-0028,"Natural History Museum, London (NHMUK)",PV R 4642,,MAS-LOC-0003,"Testudo triserrata Gunther, 1873. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0279,MAS-TAX-0031,"Natural History Museum, London (NHMUK)",PV R 4628,,MAS-LOC-0003,"Testudo sumeirei Sauzier, 1892. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0280,MAS-TAX-0031,"Natural History Museum, London (NHMUK)",PV R 4629,,MAS-LOC-0003,"Testudo sumeirei Sauzier, 1892. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0281,MAS-TAX-0026,"Natural History Museum, London (NHMUK)",PV R 4627,,MAS-LOC-0003,"Cylindraspis inepta (Gunther, 1873). NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0282,MAS-TAX-0028,"Natural History Museum, London (NHMUK)",PV R 4624,,MAS-LOC-0003,"Testudo triserrata Gunther, 1873. NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0283,MAS-TAX-0029,"Natural History Museum, London (NHMUK)",PV R 4633,,MAS-LOC-0003,"Testudo triserrata. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. Age retained as reported by NHM.
MAS-SP-0284,MAS-TAX-0026,"Natural History Museum, London (NHMUK)",PV R 4675,,MAS-LOC-0003,"Cylindraspis inepta (Gunther, 1873). NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0285,MAS-TAX-0026,"Natural History Museum, London (NHMUK)",PV R 4626,,MAS-LOC-0003,"Cylindraspis inepta (Gunther, 1873). NON-TYPE. Quaternary, Pleistocene. Mare-aux-Songes, Mare-aux-Songes, Mauritius. Exchange, University Museum of Zoology, Cambridge, 1919",B,,,,,,Raw NHMUK database extract supplied by NHM; identification and fields not independently verified. NHM record flags: NON-TYPE. Age retained as reported by NHM.
MAS-SP-0286,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",415.R,skull; CT/endocast specimen,MAS-LOC-0004,Rodrigues; used in Citron et al. (2026) CT dataset.,B,Unknown,,Unknown,,,Published specimen identifier. Exact collecting locality and public availability of CT/3D files not yet verified in the live UMZC catalogue.
MAS-SP-0287,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",643,skull; CT/endocast specimen,MAS-LOC-0004,Rodrigues; used in Citron et al. (2026) CT dataset.,B,Unknown,,Unknown,,,Published specimen identifier. Exact collecting locality and public availability of CT/3D files not yet verified in the live UMZC catalogue.
MAS-SP-0288,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",647,skull; CT/endocast specimen,MAS-LOC-0004,Rodrigues; used in Citron et al. (2026) CT dataset.,B,Unknown,,Unknown,,,Published specimen identifier. Exact collecting locality and public availability of CT/3D files not yet verified in the live UMZC catalogue.
MAS-SP-0289,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",640,right radius (male),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Listed by Hume & Steel (2013) in the comparative Solitaire wing-material table.
MAS-SP-0290,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",636,left carpometacarpus (male),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Listed by Hume & Steel (2013).
MAS-SP-0291,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",639,right coracoid (female),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Listed by Hume & Steel (2013).
MAS-SP-0292,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",635,sternum; left and right carpometacarpus (female),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Hume & Steel (2013) cite the same catalogue number for a sternum and both carpometacarpi; verify whether this is an associated specimen/lot in the current catalogue.
MAS-SP-0293,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",638,right ulna (female),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Listed by Hume & Steel (2013).
MAS-SP-0294,MAS-TAX-0034,"University Museum of Zoology, Cambridge (UMZC)",562,cranium; rostrum; mandible,MAS-LOC-0008,"Plaine Corail, Rodrigues; subfossil material.",B,Unknown,,Unknown,,,Referred material in Hume (2007).
MAS-SP-0295,MAS-TAX-0034,"University Museum of Zoology, Cambridge (UMZC)",575,rostrum / anterior beak material; possible type,MAS-LOC-0008,"Plaine Corail, Rodrigues; specimen sent by Milne-Edwards to Alfred Newton after 1880.",B,Unknown,,Unknown,,,"Hume (2007) notes that UMZC 575 matches the original holotype description/drawing and may be the missing holotype, but confirming data are lacking."
MAS-SP-0296,MAS-TAX-0004,"University Museum of Zoology, Cambridge (UMZC)",566,incomplete mandible,MAS-LOC-0004,Rodrigues; part of material used historically for Necropsar rodericanus.,B,Unknown,,Unknown,,,Hume (2014) identifies UMZC 566 as the incomplete mandible figured/described by Günther & Newton (1879).
MAS-SP-0297,MAS-TAX-0003,"University Museum of Zoology, Cambridge (UMZC)",578,cranium,MAS-LOC-0005,Mauritius; exact collecting locality not established from the source checked.,B,Unknown,,Unknown,,,Figured by Hume (2007); previously misidentified as Necropsittacus rodericanus.
MAS-SP-0298,MAS-TAX-0003,"University Museum of Zoology, Cambridge (UMZC)",1551,cranium,MAS-LOC-0005,Mauritius; exact collecting locality not established from the source checked.,B,Unknown,,Unknown,,,Figured by Hume (2007).
MAS-SP-0299,MAS-TAX-0035,"University Museum of Zoology, Cambridge (UMZC)",577a,mandibular symphysis; holotype,MAS-LOC-0007,"Le Pouce, Mauritius; Thirioux collection.",B,Unknown,,Unknown,,,Hume (2007) states that the specimen now catalogued as UMZC 577a is the holotype of the taxon originally described as Lophopsittacus bensoni.
MAS-SP-0300,MAS-TAX-0035,"University Museum of Zoology, Cambridge (UMZC)",577b,lower mandibular symphysis; paratype,MAS-LOC-0007,"Le Pouce, Mauritius; Thirioux collection.",B,Unknown,,Unknown,,,Hume (2007) includes UMZC 577b among the paratypes.
MAS-SP-0301,MAS-TAX-0012,"University Museum of Zoology, Cambridge (UMZC)",579,scapula / humerus material,MAS-LOC-0005,Mauritius; exact collecting locality not established from the source checked.,B,Unknown,,Unknown,,,UMZC 579 is figured by Hume (2019) as Aphanapteryx bonasia skeletal material; figure captions identify scapular and humeral material.
MAS-SP-0302,MAS-TAX-0012,"University Museum of Zoology, Cambridge (UMZC)",303BB,sternum,MAS-LOC-0005,Mauritius; exact collecting locality not established from the source checked.,B,Unknown,,Unknown,,,Figured by Hume (2019) as Aphanapteryx bonasia.
MAS-SP-0303,MAS-TAX-0036,"University Museum of Zoology, Cambridge (UMZC)",300AA5,right tarsometatarsus; holotype,MAS-LOC-0003,"Mare aux Songes, Mauritius; collected by Théodore Sauzier, 1889–1891.",B,Unknown,,Unknown,,,Holotype of Dryolimnas chekei according to Hume (2019).
